boro,sex,race,agegrp,disease,yr,count,rate
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2007,1,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2008,3,.
Brooklyn,Unknown,Unknown,15 - 19 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2000,7,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2001,6,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2002,3,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2003,10,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2004,6,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2005,9,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2007,1,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2008,0,.
Manhattan,Unknown,Unknown,15 - 19 yrs,Chlamydia,2009,2,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2000,7,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2001,1,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2002,1,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2003,9,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2004,1,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2005,0,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2007,1,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2008,1,.
Queens,Unknown,Unknown,15 - 19 yrs,Chlamydia,2009,0,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2000,2,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2003,0,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2008,1,.
Staten Island,Unknown,Unknown,15 - 19 yrs,Chlamydia,2009,2,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2000,11,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2001,3,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2002,2,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2003,11,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2004,5,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2007,7,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2008,0,.
Bronx,Unknown,Unknown,20 - 24 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2000,21,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2001,7,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2002,2,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2003,24,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2004,5,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2007,3,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,Unknown,20 - 24 yrs,Chlamydia,2009,1,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2000,5,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2001,0,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2002,4,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2003,12,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2004,5,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2005,0,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2007,1,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2008,0,.
Manhattan,Unknown,Unknown,20 - 24 yrs,Chlamydia,2009,0,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2000,8,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2001,1,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2002,1,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2003,9,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2004,3,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2005,0,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2007,4,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2008,2,.
Queens,Unknown,Unknown,20 - 24 yrs,Chlamydia,2009,1,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2002,1,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2003,1,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,Unknown,20 - 24 yrs,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2000,1,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2001,3,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2002,1,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2003,6,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2004,3,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2007,0,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2008,2,.
Bronx,Unknown,Unknown,25 - 29 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2000,9,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2001,3,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2003,16,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2004,1,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2005,1,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2007,0,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2008,1,.
Brooklyn,Unknown,Unknown,25 - 29 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2000,5,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2001,1,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2002,2,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2003,5,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2004,5,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2005,2,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2007,3,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2008,4,.
Manhattan,Unknown,Unknown,25 - 29 yrs,Chlamydia,2009,0,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2000,2,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2001,0,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2002,4,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2003,6,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2004,1,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2005,1,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2007,2,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2008,1,.
Queens,Unknown,Unknown,25 - 29 yrs,Chlamydia,2009,0,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2003,1,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2007,1,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,Unknown,25 - 29 yrs,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2000,1,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2001,1,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2002,0,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2003,3,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2004,1,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2007,0,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2008,1,.
Bronx,Unknown,Unknown,30 - 34 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2000,5,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2001,2,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2002,3,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2003,7,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2004,1,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2007,0,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2008,1,.
Brooklyn,Unknown,Unknown,30 - 34 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2000,0,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2001,0,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2002,2,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2003,0,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2004,0,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2005,0,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2007,0,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2008,1,.
Manhattan,Unknown,Unknown,30 - 34 yrs,Chlamydia,2009,2,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2000,0,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2001,0,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2002,1,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2003,2,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2004,3,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2005,0,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2007,2,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2008,1,.
Queens,Unknown,Unknown,30 - 34 yrs,Chlamydia,2009,1,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2003,1,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2004,1,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,Unknown,30 - 34 yrs,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2000,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2001,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2002,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2003,1,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2004,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2007,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2008,0,.
Bronx,Unknown,Unknown,35 - 39 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2000,4,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2001,1,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2003,2,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2007,1,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,Unknown,35 - 39 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2000,0,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2001,0,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2002,0,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2003,1,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2004,0,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2005,1,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2007,1,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2008,0,.
Manhattan,Unknown,Unknown,35 - 39 yrs,Chlamydia,2009,0,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2000,1,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2001,2,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2002,0,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2003,3,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2004,0,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2005,0,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2007,1,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2008,0,.
Queens,Unknown,Unknown,35 - 39 yrs,Chlamydia,2009,1,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2003,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,Unknown,35 - 39 yrs,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2000,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2001,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2002,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2003,1,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2004,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2007,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2008,0,.
Bronx,Unknown,Unknown,40 - 44 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2000,0,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2001,1,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2003,3,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2007,0,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,Unknown,40 - 44 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2000,0,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2001,0,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2002,0,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2003,0,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2004,1,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2005,1,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2007,0,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2008,0,.
Manhattan,Unknown,Unknown,40 - 44 yrs,Chlamydia,2009,0,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2000,0,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2001,0,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2002,1,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2003,1,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2004,0,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2005,0,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2007,0,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2008,0,.
Queens,Unknown,Unknown,40 - 44 yrs,Chlamydia,2009,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2003,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,Unknown,40 - 44 yrs,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2000,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2001,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2002,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2003,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2004,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2007,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2008,0,.
Bronx,Unknown,Unknown,45 - 49 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2000,1,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2001,0,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2002,1,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2003,0,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2007,1,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2008,0,.
Brooklyn,Unknown,Unknown,45 - 49 yrs,Chlamydia,2009,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2000,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2001,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2002,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2003,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2004,1,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2005,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2006,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2007,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2008,0,.
Manhattan,Unknown,Unknown,45 - 49 yrs,Chlamydia,2009,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2000,1,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2001,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2002,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2003,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2004,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2005,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2006,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2007,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2008,0,.
Queens,Unknown,Unknown,45 - 49 yrs,Chlamydia,2009,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2000,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2001,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2002,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2003,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2004,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2005,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2006,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2007,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2008,0,.
Staten Island,Unknown,Unknown,45 - 49 yrs,Chlamydia,2009,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2000,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2001,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2002,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2003,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2004,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2005,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2006,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2007,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2008,0,.
Bronx,Unknown,Unknown,50 - 54 yrs,Chlamydia,2009,0,.
Brooklyn,Unknown,Unknown,50 - 54 yrs,Chlamydia,2000,0,.
Brooklyn,Unknown,Unknown,50 - 54 yrs,Chlamydia,2001,0,.
Brooklyn,Unknown,Unknown,50 - 54 yrs,Chlamydia,2002,0,.
Brooklyn,Unknown,Unknown,50 - 54 yrs,Chlamydia,2003,0,.
Brooklyn,Unknown,Unknown,50 - 54 yrs,Chlamydia,2004,0,.
Brooklyn,Unknown,Unknown,50 - 54 yrs,Chlamydia,2005,0,.
Brooklyn,Unknown,Unknown,50 - 54 yrs,Chlamydia,2006,0,.
Brooklyn,Unknown,Unknown,50 - 54 yrs,Chlamydia,2007,1,.
