Date,Borough,AllAgeTotalCOunt,AllAgeTotalRatio,Age0to4Count,Age0to4Ratio,Age5to17Count,Age5to17Ratio,Age18to64Count,Age18to64Ratio,Age65plusCount,Age65plusRatio
10/30/06,Manhattan,35,0.02567865,22,0.468085106,5,0.032051282,7,0.007383966,1,0.004716981
10/30/06,Queens,50,0.034770515,30,0.4,11,0.063218391,9,0.009307136,0,0
10/30/06,Staten Island,7,0.016826923,6,0.193548387,1,0.029411765,0,0,0,0
10/30/06,Unknown,2,0.00477327,1,0.090909091,0,0,1,0.002949853,0,0
10/31/06,Bronx,38,0.018190522,16,0.129032258,4,0.015748032,17,0.01213419,1,0.003236246
10/31/06,Brooklyn,28,0.020558003,20,0.217391304,6,0.034883721,2,0.002118644,0,0
10/31/06,Manhattan,15,0.012295082,6,0.095238095,3,0.03030303,6,0.006984866,0,0
10/31/06,Queens,32,0.026578073,17,0.22972973,11,0.085271318,3,0.003640777,1,0.005649718
10/31/06,Staten Island,2,0.005479452,0,0,0,0,2,0.008849558,0,0
10/31/06,Unknown,5,0.012376238,1,0.058823529,0,0,4,0.013114754,0,0
11/1/06,Bronx,37,0.016481069,19,0.152,5,0.017921147,11,0.007217848,2,0.006309148
11/1/06,Brooklyn,55,0.037061995,31,0.360465116,9,0.0375,13,0.012858556,2,0.013605442
11/1/06,Manhattan,14,0.010362694,6,0.111111111,3,0.021428571,5,0.005268704,0,0
11/1/06,Queens,49,0.035558781,32,0.41025641,9,0.05,7,0.007786429,1,0.004524887
11/1/06,Staten Island,5,0.01146789,3,0.115384615,2,0.033333333,0,0,0,0
11/1/06,Unknown,2,0.005698006,1,0.083333333,1,0.032258065,0,0,0,0
11/2/06,Bronx,43,0.019670631,20,0.163934426,11,0.04029304,12,0.007984032,0,0
11/2/06,Brooklyn,39,0.027083333,19,0.215909091,7,0.02991453,12,0.012195122,1,0.007462687
11/2/06,Manhattan,29,0.022463207,17,0.320754717,3,0.022222222,8,0.008510638,1,0.006134969
11/2/06,Queens,35,0.02661597,20,0.327868853,3,0.022727273,10,0.010917031,2,0.009708738
11/2/06,Staten Island,2,0.004975124,0,0,2,0.035714286,0,0,0,0
11/2/06,Unknown,7,0.018421053,0,0,1,0.03030303,6,0.020408163,0,0
11/3/06,Bronx,33,0.015934331,13,0.134020619,7,0.025270758,13,0.009200283,0,0
11/3/06,Brooklyn,55,0.039739884,35,0.357142857,13,0.064676617,7,0.007246377,0,0
11/3/06,Manhattan,27,0.022425249,12,0.279069767,6,0.056074766,8,0.00922722,1,0.005347594
11/3/06,Queens,52,0.042692939,31,0.382716049,10,0.071428571,10,0.012048193,1,0.005988024
11/3/06,Staten Island,4,0.010204082,3,0.103448276,0,0,0,0,1,0.014492754
11/3/06,Unknown,1,0.00273224,0,0,0,0,1,0.003412969,0,0
11/4/06,Bronx,52,0.029461756,28,0.217054264,11,0.055837564,13,0.011007621,0,0
11/4/06,Brooklyn,32,0.025764895,22,0.222222222,6,0.037267081,3,0.003464203,1,0.00862069
11/4/06,Manhattan,34,0.02972028,17,0.377777778,4,0.05,11,0.012865497,2,0.012195122
11/4/06,Queens,52,0.047619048,29,0.397260274,12,0.1,10,0.013568521,1,0.00617284
11/4/06,Staten Island,2,0.005797101,1,0.038461539,0,0,1,0.004608295,0,0
11/4/06,Unknown,7,0.021021021,1,0.052631579,1,0.032258065,5,0.019157088,0,0
11/5/06,Bronx,63,0.036123853,31,0.28440367,17,0.095505618,13,0.010655738,2,0.008474576
11/5/06,Brooklyn,41,0.036476868,22,0.196428571,7,0.046666667,11,0.014454665,1,0.00990099
11/5/06,Manhattan,36,0.032579186,15,0.220588235,7,0.08045977,11,0.013715711,3,0.02027027
11/5/06,Queens,57,0.055772994,42,0.56,10,0.096153846,5,0.007032349,0,0
11/5/06,Staten Island,5,0.014534884,4,0.137931035,1,0.020833333,0,0,0,0
11/5/06,Unknown,5,0.012919897,3,0.2,1,0.03125,1,0.00330033,0,0
11/6/06,Bronx,62,0.027204914,44,0.431372549,12,0.054298643,6,0.003778338,0,0
11/6/06,Brooklyn,67,0.041511772,42,0.35,10,0.041666667,14,0.012692656,1,0.006622517
11/6/06,Manhattan,25,0.01799856,8,0.142857143,5,0.03875969,12,0.012282497,0,0
11/6/06,Queens,50,0.034940601,24,0.285714286,15,0.112781955,11,0.010742188,0,0
11/6/06,Staten Island,5,0.010799136,3,0.088235294,1,0.012987013,0,0,0,0
11/6/06,Unknown,4,0.011363636,1,0.052631579,0,0,3,0.011111111,0,0
11/7/06,Bronx,41,0.019645424,20,0.165289256,8,0.041025641,12,0.008258775,1,0.003144654
11/7/06,Brooklyn,64,0.044444444,35,0.376344086,14,0.078212291,15,0.014534884,0,0
11/7/06,Manhattan,32,0.023862789,11,0.192982456,9,0.074380165,11,0.011542497,1,0.004761905
11/7/06,Queens,41,0.032359905,25,0.333333333,9,0.0703125,7,0.007918552,0,0
11/7/06,Staten Island,3,0.007832898,2,0.095238095,0,0,1,0.003952569,0,0
11/7/06,Unknown,5,0.0125,2,0.125,1,0.03125,2,0.00625,0,0
11/8/06,Bronx,24,0.011111111,15,0.142857143,6,0.024,3,0.002013423,0,0
11/8/06,Brooklyn,49,0.03286385,21,0.259259259,17,0.078703704,10,0.009606148,1,0.006535948
11/8/06,Manhattan,29,0.023034154,17,0.377777778,5,0.040322581,5,0.005411255,2,0.012048193
11/8/06,Queens,29,0.023162939,12,0.235294118,9,0.060810811,8,0.009184845,0,0
11/8/06,Staten Island,5,0.012345679,4,0.173913044,0,0,0,0,1,0.017241379
11/8/06,Unknown,2,0.005249344,2,0.111111111,0,0,0,0,0,0
11/9/06,Bronx,36,0.015665796,19,0.163793103,9,0.03358209,8,0.005154639,0,0
11/9/06,Brooklyn,61,0.039895356,36,0.356435644,16,0.07079646,9,0.008695652,0,0
11/9/06,Manhattan,39,0.029523089,13,0.276595745,11,0.076923077,12,0.013274336,3,0.013215859
11/9/06,Queens,46,0.034769463,20,0.273972603,14,0.102941177,11,0.011995638,1,0.005076142
11/9/06,Staten Island,3,0.007058824,0,0,1,0.016949153,1,0.003891051,1,0.013888889
11/9/06,Unknown,4,0.009925558,3,0.157894737,0,0,0,0,1,0.022222222
11/10/06,Bronx,50,0.022421525,31,0.233082707,8,0.031372549,11,0.007265522,0,0
11/10/06,Brooklyn,51,0.033289817,29,0.237704918,14,0.065420561,6,0.005719733,2,0.013605442
11/10/06,Manhattan,30,0.021865889,17,0.293103448,6,0.040268456,7,0.007526882,0,0
11/10/06,Queens,46,0.034743202,33,0.507692308,8,0.061068702,5,0.005537099,0,0
11/10/06,Staten Island,9,0.023316062,6,0.25,2,0.048780488,1,0.003745318,0,0
11/10/06,Unknown,3,0.007334963,2,0.142857143,0,0,1,0.003115265,0,0
11/11/06,Bronx,34,0.017736046,16,0.129032258,8,0.040609137,9,0.006716418,1,0.00390625
11/11/06,Brooklyn,57,0.044289044,35,0.353535354,13,0.078787879,8,0.008918618,1,0.007936508
11/11/06,Manhattan,22,0.018257261,8,0.125,5,0.05,8,0.009280743,1,0.005586592
11/11/06,Queens,44,0.036273702,26,0.282608696,10,0.092592593,7,0.008225617,1,0.00617284
11/11/06,Staten Island,1,0.002610966,1,0.032258065,0,0,0,0,0,0
11/11/06,Unknown,4,0.010075567,4,0.181818182,0,0,0,0,0,0
11/12/06,Bronx,50,0.027487631,32,0.244274809,11,0.057591623,6,0.004819277,1,0.003968254
11/12/06,Brooklyn,63,0.051597052,38,0.413043478,15,0.09375,10,0.011560694,0,0
11/12/06,Manhattan,26,0.023131673,17,0.278688525,6,0.06122449,2,0.00248139,1,0.006289308
11/12/06,Queens,55,0.049107143,25,0.342465753,26,0.265306122,4,0.005,0,0
11/12/06,Staten Island,1,0.002702703,1,0.029411765,0,0,0,0,0,0
11/12/06,Unknown,8,0.020779221,3,0.176470588,1,0.025,4,0.013745705,0,0
11/13/06,Bronx,56,0.023217247,35,0.289256198,5,0.019157088,13,0.007624633,3,0.009230769
11/13/06,Brooklyn,57,0.034629405,30,0.32967033,19,0.081545064,8,0.006820119,0,0
11/13/06,Manhattan,49,0.035714286,27,0.45,13,0.097744361,9,0.009230769,0,0
11/13/06,Queens,59,0.040081522,43,0.671875,8,0.048192771,7,0.006647673,1,0.005291005
11/13/06,Staten Island,9,0.019823789,2,0.071428571,3,0.05,4,0.013377926,0,0
11/13/06,Unknown,5,0.013333333,1,0.055555556,1,0.041666667,2,0.006557377,1,0.035714286
11/14/06,Bronx,44,0.019222368,21,0.194444444,16,0.061302682,6,0.003778338,1,0.003012048
11/14/06,Brooklyn,57,0.034713764,33,0.317307692,10,0.040650407,12,0.010600707,2,0.0125
11/14/06,Manhattan,38,0.02733813,23,0.469387755,8,0.059259259,6,0.006042296,1,0.004694836
11/14/06,Queens,28,0.019815994,13,0.149425287,9,0.054216868,5,0.00513347,1,0.005405405
11/14/06,Staten Island,5,0.011086475,4,0.166666667,1,0.018181818,0,0,0,0
11/14/06,Unknown,4,0.010869565,2,0.166666667,1,0.033333333,1,0.003472222,0,0
11/15/06,Bronx,43,0.018984548,27,0.259615385,6,0.021978022,9,0.005870842,1,0.002816901
11/15/06,Brooklyn,44,0.027638191,19,0.179245283,12,0.049586777,11,0.010348072,2,0.011049724
11/15/06,Manhattan,39,0.028425656,22,0.366666667,8,0.057553957,9,0.009355509,0,0
11/15/06,Queens,39,0.028240406,19,0.231707317,12,0.066298343,7,0.007625272,1,0.005
11/15/06,Staten Island,1,0.002380952,1,0.035714286,0,0,0,0,0,0
11/15/06,Unknown,3,0.00795756,1,0.052631579,0,0,2,0.006993007,0,0
11/16/06,Bronx,50,0.022914757,29,0.276190476,10,0.037174721,10,0.006644518,1,0.00330033
11/16/06,Brooklyn,38,0.024723487,30,0.322580645,4,0.017316017,4,0.003787879,0,0
11/16/06,Manhattan,16,0.012279355,4,0.078431373,8,0.061538462,4,0.004352557,0,0
11/16/06,Queens,32,0.023408925,23,0.25,3,0.018987342,5,0.005370569,1,0.005376344
11/16/06,Staten Island,2,0.004914005,1,0.03030303,0,0,1,0.003846154,0,0
11/16/06,Unknown,8,0.020151134,2,0.166666667,3,0.090909091,3,0.009404389,0,0
11/17/06,Bronx,51,0.024056604,27,0.238938053,7,0.027131783,12,0.008270159,5,0.016778524
11/17/06,Brooklyn,57,0.036585366,36,0.36,10,0.045662101,8,0.007518797,3,0.017142857
11/17/06,Manhattan,31,0.024622716,15,0.25862069,10,0.089285714,3,0.003367003,3,0.015151515
11/17/06,Queens,43,0.034565916,21,0.333333333,13,0.095588235,9,0.01039261,0,0
11/17/06,Staten Island,8,0.020356234,3,0.166666667,2,0.032786885,3,0.011952191,0,0
11/17/06,Unknown,3,0.007614213,2,0.125,0,0,1,0.003278689,0,0
11/18/06,Bronx,43,0.022775424,32,0.280701754,5,0.027173913,5,0.003750938,1,0.003891051
11/18/06,Brooklyn,64,0.050314465,38,0.348623853,13,0.092857143,11,0.012401353,2,0.014705882
11/18/06,Manhattan,26,0.023318386,18,0.264705882,3,0.031914894,4,0.005221932,1,0.005347594
11/18/06,Queens,77,0.066898349,49,0.576470588,18,0.162162162,9,0.01120797,0,0
11/18/06,Staten Island,1,0.003021148,0,0,0,0,1,0.004807692,0,0
11/18/06,Unknown,6,0.016348774,3,0.1875,0,0,2,0.007017544,1,0.029411765
11/19/06,Bronx,51,0.028317601,30,0.23255814,8,0.03960396,11,0.009274874,2,0.007067138
11/19/06,Brooklyn,47,0.039629005,30,0.294117647,5,0.033333333,11,0.01375,1,0.007462687
11/19/06,Manhattan,39,0.035262206,21,0.338709677,8,0.079207921,9,0.011612903,1,0.005952381
11/19/06,Queens,65,0.05866426,47,0.626666667,11,0.0859375,7,0.008974359,0,0
11/19/06,Staten Island,3,0.008547009,1,0.027777778,1,0.021276596,1,0.004291846,0,0
11/19/06,Unknown,6,0.01754386,6,0.4,0,0,0,0,0,0
11/20/06,Bronx,63,0.026751592,36,0.279069767,15,0.055147059,11,0.006896552,1,0.002785515
11/20/06,Brooklyn,62,0.039591316,38,0.413043478,12,0.06,11,0.009883199,1,0.00621118
11/20/06,Manhattan,38,0.026855124,23,0.370967742,8,0.054421769,7,0.006993007,0,0
11/20/06,Queens,64,0.045357902,38,0.493506494,17,0.106918239,8,0.008138352,1,0.005208333
11/20/06,Staten Island,9,0.019438445,4,0.090909091,2,0.035087719,3,0.010067114,0,0
11/20/06,Unknown,13,0.03087886,5,0.263157895,4,0.129032258,4,0.012539185,0,0
11/21/06,Bronx,39,0.01866922,22,0.173228347,7,0.029787234,9,0.006320225,1,0.003311258
11/21/06,Brooklyn,64,0.043537415,36,0.363636364,17,0.075221239,11,0.010794897,0,0
11/21/06,Manhattan,33,0.026960784,19,0.395833333,4,0.027972028,10,0.011904762,0,0
11/21/06,Queens,43,0.033911672,31,0.373493976,8,0.057142857,3,0.003409091,1,0.006060606
11/21/06,Staten Island,4,0.010152284,2,0.066666667,1,0.018181818,1,0.003984064,0,0
11/21/06,Unknown,7,0.018567639,5,0.227272727,1,0.027027027,1,0.003787879,0,0
11/22/06,Bronx,47,0.024775962,29,0.256637168,10,0.048543689,8,0.00618238,0,0
11/22/06,Brooklyn,58,0.043543544,43,0.361344538,10,0.068027211,4,0.004352557,1,0.006802721
11/22/06,Manhattan,28,0.023648649,18,0.315789474,3,0.027272727,7,0.008274232,0,0
11/22/06,Queens,46,0.038333333,32,0.457142857,11,0.079136691,3,0.003584229,0,0
11/22/06,Staten Island,7,0.016908213,5,0.192307692,2,0.035087719,0,0,0,0
11/22/06,Unknown,2,0.005882353,0,0,1,0.04,1,0.003952569,0,0
11/23/06,Bronx,57,0.043611324,43,0.394495413,6,0.054545455,6,0.006772009,2,0.009950249
11/23/06,Brooklyn,37,0.044740024,25,0.260416667,7,0.084337349,5,0.009009009,0,0
11/23/06,Manhattan,25,0.031094527,14,0.29787234,6,0.1,4,0.006956522,1,0.008196721
11/23/06,Queens,45,0.053699284,29,0.439393939,8,0.111111111,7,0.012195122,1,0.007936508
11/23/06,Staten Island,2,0.007326007,0,0,2,0.074074074,0,0,0,0
11/23/06,Unknown,5,0.014925373,2,0.076923077,2,0.083333333,1,0.004048583,0,0
11/24/06,Bronx,55,0.027187346,34,0.274193548,8,0.047619048,12,0.008595989,1,0.002985075
11/24/06,Brooklyn,54,0.037894737,34,0.314814815,10,0.061349693,8,0.008040201,2,0.012578616
11/24/06,Manhattan,42,0.034567901,25,0.480769231,10,0.119047619,6,0.006928407,1,0.004694836
11/24/06,Queens,51,0.040252565,33,0.44,11,0.104761905,7,0.007821229,0,0
11/24/06,Staten Island,4,0.009569378,3,0.065217391,1,0.032258065,0,0,0,0
11/24/06,Unknown,12,0.026548673,6,0.25,3,0.069767442,3,0.009009009,0,0
11/25/06,Bronx,58,0.032061913,40,0.310077519,9,0.063829787,9,0.007047768,0,0
11/25/06,Brooklyn,82,0.066396761,63,0.552631579,9,0.0625,9,0.010514019,1,0.008264463
11/25/06,Manhattan,50,0.04382121,28,0.459016393,5,0.053191489,13,0.016109046,4,0.022346369
11/25/06,Queens,92,0.079930495,61,0.782051282,17,0.142857143,10,0.012690355,4,0.024096386
11/25/06,Staten Island,8,0.022535211,4,0.114285714,3,0.055555556,1,0.004694836,0,0
11/25/06,Unknown,17,0.040572792,7,0.35,5,0.108695652,5,0.015873016,0,0
11/26/06,Bronx,64,0.035378662,31,0.22962963,13,0.06372549,18,0.014563107,2,0.008583691
11/26/06,Brooklyn,78,0.06305578,49,0.445454546,19,0.10982659,6,0.007075472,4,0.037735849
11/26/06,Manhattan,50,0.045330916,25,0.446428571,12,0.134831461,11,0.013819096,2,0.012345679
11/26/06,Queens,90,0.086042065,59,0.7375,23,0.216981132,7,0.009497965,1,0.008130081
11/26/06,Staten Island,3,0.007915567,1,0.029411765,2,0.051282051,0,0,0,0
11/26/06,Unknown,12,0.033057851,6,0.272727273,3,0.073170732,3,0.011235955,0,0
11/27/06,Bronx,66,0.027038099,37,0.238709677,10,0.034013605,15,0.009225092,4,0.010928962
11/27/06,Brooklyn,72,0.042780749,46,0.446601942,17,0.065384615,8,0.006849315,1,0.006578947
11/27/06,Manhattan,68,0.048192771,40,0.677966102,13,0.086666667,12,0.012232416,3,0.013574661
11/27/06,Queens,72,0.048128342,49,0.563218391,15,0.085227273,7,0.00684262,1,0.004761905
11/27/06,Staten Island,3,0.006185567,1,0.03125,0,0,1,0.003215434,1,0.013513514
11/27/06,Unknown,7,0.015625,4,0.222222222,1,0.03030303,2,0.005865103,0,0
11/28/06,Bronx,76,0.033000434,50,0.354609929,11,0.041666667,13,0.008160703,2,0.006557377
11/28/06,Brooklyn,83,0.050517346,42,0.344262295,22,0.085603113,19,0.017163505,0,0
11/28/06,Manhattan,51,0.03725347,32,0.533333333,10,0.070422535,5,0.005208333,4,0.019323672
11/28/06,Queens,71,0.050859599,37,0.440476191,14,0.081871345,17,0.018378378,3,0.013888889
11/28/06,Staten Island,7,0.016431925,5,0.185185185,1,0.015873016,1,0.003703704,0,0
11/28/06,Unknown,7,0.016746412,3,0.115384615,3,0.071428571,1,0.003154574,0,0
11/29/06,Bronx,77,0.03402563,47,0.415929204,9,0.032608696,19,0.012353706,2,0.005952381
11/29/06,Brooklyn,61,0.03868104,35,0.294117647,16,0.070484582,9,0.008379888,1,0.006369427
11/29/06,Manhattan,38,0.027920647,16,0.25,11,0.072368421,11,0.011470282,0,0
11/29/06,Queens,67,0.047282992,50,0.588235294,12,0.06779661,3,0.003131524,2,0.010152284
11/29/06,Staten Island,4,0.009049774,2,0.071428571,2,0.024691358,0,0,0,0
11/29/06,Unknown,3,0.007772021,2,0.125,0,0,1,0.003597122,0,0
11/30/06,Bronx,56,0.025033527,30,0.247933884,12,0.045801527,13,0.008480104,1,0.003115265
11/30/06,Brooklyn,70,0.044388079,47,0.505376344,16,0.060377359,6,0.005736138,1,0.005780347
11/30/06,Manhattan,37,0.027756939,17,0.309090909,6,0.040816327,13,0.01396348,1,0.005
11/30/06,Queens,58,0.042741341,42,0.552631579,10,0.060240964,4,0.004424779,2,0.009478673
11/30/06,Staten Island,7,0.016786571,3,0.115384615,0,0,4,0.01509434,0,0
11/30/06,Unknown,3,0.007334963,0,0,1,0.03125,2,0.006134969,0,0
12/1/06,Bronx,42,0.020172911,23,0.244680851,4,0.016393443,13,0.009078212,2,0.006410256
12/1/06,Brooklyn,58,0.039862543,34,0.365591398,8,0.038834952,15,0.014778325,1,0.007092199
12/1/06,Manhattan,31,0.022962963,18,0.257142857,6,0.045801527,7,0.007415254,0,0
12/1/06,Queens,52,0.038404727,28,0.394366197,18,0.134328358,6,0.006224066,0,0
12/1/06,Staten Island,4,0.010025063,0,0,4,0.070175439,0,0,0,0
12/1/06,Unknown,9,0.023684211,2,0.105263158,3,0.125,4,0.013559322,0,0
12/2/06,Bronx,51,0.027929901,25,0.19379845,11,0.056701031,13,0.010309278,2,0.008264463
12/2/06,Brooklyn,60,0.046985121,36,0.324324324,16,0.096385542,8,0.009070295,0,0
12/2/06,Manhattan,41,0.033579034,25,0.555555556,7,0.073684211,8,0.00880088,1,0.005813954
12/2/06,Queens,67,0.060964513,44,0.494382023,11,0.105769231,10,0.013333333,2,0.012820513
12/2/06,Staten Island,3,0.008746356,2,0.086956522,0,0,1,0.004237288,0,0
12/2/06,Unknown,6,0.016042781,4,0.25,1,0.03125,1,0.003389831,0,0
12/3/06,Bronx,53,0.028695181,31,0.240310078,9,0.039473684,13,0.010466989,0,0
12/3/06,Brooklyn,73,0.059253247,48,0.428571429,14,0.085365854,10,0.011750881,1,0.00952381
12/3/06,Manhattan,64,0.054054054,39,0.582089552,13,0.119266055,9,0.010909091,3,0.016393443
12/3/06,Queens,69,0.062274368,48,0.539325843,11,0.092436975,9,0.011889036,1,0.006993007
12/3/06,Staten Island,3,0.008174387,2,0.068965517,1,0.021276596,0,0,0,0
12/3/06,Unknown,11,0.028277635,8,0.363636364,1,0.037037037,2,0.006557377,0,0
12/4/06,Bronx,66,0.028205128,36,0.295081967,12,0.037974684,16,0.010152284,2,0.006134969
12/4/06,Brooklyn,74,0.046278924,37,0.37,24,0.102564103,13,0.011743451,0,0
12/4/06,Manhattan,41,0.030014641,22,0.431372549,9,0.075,8,0.00811359,2,0.009569378
12/4/06,Queens,59,0.042112777,37,0.430232558,12,0.072289157,6,0.006276151,4,0.020725389
12/4/06,Staten Island,6,0.013921114,3,0.111111111,0,0,3,0.011363636,0,0
12/4/06,Unknown,10,0.023584906,5,0.333333333,3,0.083333333,2,0.00623053,0,0
12/5/06,Bronx,66,0.031473534,34,0.272,15,0.050847458,16,0.011502516,1,0.003496504
12/5/06,Brooklyn,74,0.048716261,49,0.505154639,13,0.051383399,9,0.008806262,3,0.020408163
12/5/06,Manhattan,43,0.032824428,22,0.47826087,8,0.051948052,13,0.014023733,0,0
12/5/06,Queens,53,0.041309431,34,0.419753086,11,0.078571429,8,0.009090909,0,0
12/5/06,Staten Island,3,0.006493507,0,0,1,0.013333333,2,0.006920415,0,0
12/5/06,Unknown,5,0.015197568,2,0.105263158,2,0.0625,1,0.004032258,0,0
12/6/06,Bronx,55,0.02553389,25,0.219298246,9,0.035856574,20,0.013633265,1,0.00310559
12/6/06,Brooklyn,83,0.057241379,46,0.613333333,15,0.066371681,21,0.020937188,1,0.006849315
12/6/06,Manhattan,43,0.032749429,21,0.323076923,8,0.054794521,12,0.013318535,2,0.009950249
12/6/06,Queens,57,0.044186047,38,0.5,13,0.086666667,6,0.006864989,0,0
12/6/06,Staten Island,8,0.020779221,3,0.078947368,2,0.033898305,3,0.012096774,0,0
12/6/06,Unknown,4,0.011111111,0,0,2,0.052631579,2,0.007142857,0,0
12/7/06,Bronx,57,0.026376678,33,0.34375,11,0.040590406,12,0.008219178,1,0.002994012
12/7/06,Brooklyn,82,0.05419696,45,0.473684211,20,0.087719298,16,0.015384615,1,0.006666667
12/7/06,Manhattan,45,0.034482759,24,0.387096774,11,0.081481482,10,0.011061947,0,0
12/7/06,Queens,57,0.043947571,30,0.337078652,15,0.085714286,12,0.014319809,0,0
12/7/06,Staten Island,3,0.006756757,2,0.0625,1,0.014705882,0,0,0,0
12/7/06,Unknown,5,0.013089005,1,0.071428571,0,0,4,0.013071895,0,0
12/8/06,Bronx,52,0.027733333,30,0.3,11,0.043478261,9,0.007281553,2,0.006993007
12/8/06,Brooklyn,45,0.034298781,22,0.20754717,13,0.073446328,9,0.009922823,1,0.008196721
12/8/06,Manhattan,28,0.024475525,19,0.358490566,5,0.045454546,4,0.005006258,0,0
12/8/06,Queens,37,0.03080766,23,0.277108434,6,0.046875,8,0.00973236,0,0
12/8/06,Staten Island,1,0.003030303,1,0.037037037,0,0,0,0,0,0
12/8/06,Unknown,2,0.006134969,0,0,1,0.028571429,1,0.004032258,0,0
12/9/06,Bronx,57,0.032796318,30,0.243902439,11,0.060773481,13,0.010824313,3,0.012875537
12/9/06,Brooklyn,71,0.063392857,45,0.473684211,16,0.105960265,9,0.011688312,1,0.009615385
12/9/06,Manhattan,41,0.039196941,21,0.466666667,11,0.154929578,7,0.009055627,2,0.012738854
12/9/06,Queens,52,0.04805915,33,0.434210526,10,0.092592593,9,0.011904762,0,0
12/9/06,Staten Island,7,0.021406728,4,0.121212121,1,0.027027027,2,0.009433962,0,0
12/9/06,Unknown,8,0.021798365,6,0.25,1,0.03030303,1,0.003597122,0,0
12/10/06,Bronx,45,0.025195969,25,0.185185185,8,0.042105263,11,0.009290541,1,0.003610108
12/10/06,Brooklyn,81,0.074448529,50,0.54945055,23,0.141104295,6,0.00807537,2,0.021978022
12/10/06,Manhattan,52,0.047882136,26,0.472727273,14,0.153846154,9,0.011673152,3,0.017751479
12/10/06,Queens,70,0.066350711,48,0.516129032,13,0.117117117,8,0.011428571,1,0.006622517
12/10/06,Staten Island,5,0.012406948,1,0.027777778,3,0.056603774,1,0.003952569,0,0
12/10/06,Unknown,7,0.021406728,5,0.238095238,1,0.027777778,1,0.004273504,0,0
12/11/06,Bronx,57,0.023789649,27,0.223140496,14,0.047138047,15,0.009247842,1,0.002808989
12/11/06,Brooklyn,60,0.036297641,39,0.364485981,12,0.048582996,9,0.008028546,0,0
12/11/06,Manhattan,44,0.031768953,14,0.2,16,0.098159509,11,0.011664899,3,0.014354067
12/11/06,Queens,56,0.038173143,32,0.376470588,14,0.092715232,6,0.005853659,4,0.019417476
12/11/06,Staten Island,9,0.021126761,4,0.153846154,4,0.068965517,1,0.003636364,0,0
12/11/06,Unknown,8,0.020618557,4,0.2,3,0.103448276,1,0.003322259,0,0
12/12/06,Bronx,70,0.03133393,34,0.314814815,13,0.046594982,18,0.011818779,5,0.015432099
12/12/06,Brooklyn,85,0.055302537,44,0.468085106,23,0.086792453,17,0.016732284,1,0.00617284
12/12/06,Manhattan,43,0.030913012,28,0.424242424,9,0.05625,5,0.005186722,1,0.004975124
12/12/06,Queens,64,0.049612403,32,0.41025641,18,0.110429448,13,0.015133877,1,0.005263158
12/12/06,Staten Island,7,0.015695067,3,0.115384615,2,0.026666667,1,0.003521127,1,0.016393443
12/12/06,Unknown,3,0.00867052,1,0.052631579,1,0.033333333,1,0.003952569,0,0
12/13/06,Bronx,61,0.02817552,32,0.27826087,10,0.037037037,18,0.012286689,1,0.003174603
12/13/06,Brooklyn,68,0.04548495,32,0.290909091,14,0.059574468,22,0.021760633,0,0
12/13/06,Manhattan,48,0.036725325,22,0.431372549,12,0.085106383,13,0.014023733,1,0.005319149
12/13/06,Queens,54,0.04,30,0.375,14,0.092715232,9,0.009719223,1,0.005181347
12/13/06,Staten Island,4,0.009324009,2,0.05,0,0,1,0.003558719,1,0.017241379
12/13/06,Unknown,4,0.01183432,0,0,1,0.029411765,3,0.011320755,0,0
12/14/06,Bronx,45,0.020949721,26,0.228070175,5,0.019455253,13,0.009052925,1,0.002932551
12/14/06,Brooklyn,39,0.026639344,20,0.185185185,8,0.033195021,10,0.010204082,1,0.007407407
12/14/06,Manhattan,25,0.019669552,12,0.260869565,4,0.027586207,9,0.010309278,0,0
12/14/06,Queens,49,0.036567164,26,0.376811594,15,0.091463415,5,0.005524862,3,0.014851485
12/14/06,Staten Island,6,0.013483146,2,0.054054054,1,0.016393443,3,0.010600707,0,0
12/14/06,Unknown,4,0.010443864,1,0.058823529,1,0.029411765,2,0.006756757,0,0
12/15/06,Bronx,57,0.026823529,27,0.221311475,11,0.04526749,17,0.011748445,2,0.006389776
12/15/06,Brooklyn,57,0.03874915,29,0.292929293,16,0.071428571,9,0.009118541,3,0.01863354
12/15/06,Manhattan,38,0.028400598,19,0.322033898,7,0.063063063,11,0.011398964,1,0.004926108
12/15/06,Queens,50,0.038461539,31,0.378048781,11,0.079710145,6,0.006904488,2,0.009478673
